"Data"	"Sessio"	"Realitzat"	"Hora"	"Durada"	"Altitud"	"Pressio"	"Rellancaments"	"Fallida"	"Sondes"
2013-05-03	"nit"	"Si"	"00:32:00"	91	25285	24.4	0	"Correcte"	1
2013-05-04	"mati"	"Si"	"12:35:08"	94	26769	19.4	0	"Correcte"	1
2013-05-04	"nit"	"Si"	"00:17:19"	76	22727	36.5	0	"Correcte"	1
2013-05-05	"mati"	"Si"	"12:19:12"	78	21630	43.4	0	"Correcte"	1
2013-05-05	"nit"	"Si"	"00:36:27"	95	28767	14.3	0	"Correcte"	1
2013-05-06	"mati"	"Si"	"12:35:25"	94	28872	14.1	0	"Correcte"	1
2013-05-06	"nit"	"Si"	"00:41:10"	100	26690	19.7	0	"Correcte"	1
2013-05-07	"mati"	"Si"	"12:32:42"	91	28317	15.4	0	"Correcte"	1
2013-05-07	"nit"	"Si"	"00:33:13"	92	28367	15.3	0	"Correcte"	1
2013-05-08	"mati"	"Si"	"12:41:25"	100	28244	15.8	0	"Correcte"	1
2013-05-08	"nit"	"Si"	"00:38:08"	97	29272	13.6	0	"Correcte"	1
2013-05-09	"mati"	"Si"	"12:25:11"	83	21835	42.5	1	"B12 "	2
2013-05-09	"nit"	"Si"	"00:46:14"	105	29058	13.9	0	"Correcte"	1
2013-05-10	"mati"	"Si"	"12:29:59"	89	27013	18.8	0	"Correcte"	1
2013-05-10	"nit"	"Si"	"00:54:43"	113	29469	12.9	0	"Correcte"	1
2013-05-11	"mati"	"Si"	"12:27:10"	86	26903	19.1	0	"Correcte"	1
2013-05-11	"nit"	"Si"	"00:47:14"	106	30350	11.2	0	"Correcte"	1
2013-05-12	"mati"	"Si"	"12:50:15"	109	29744	12.4	0	"Correcte"	1
2013-05-12	"nit"	"Si"	"00:26:59"	86	25843	22.5	0	"Correcte"	1
2013-05-13	"mati"	"Si"	"12:56:22"	115	28714	14.5	0	"Correcte"	1
2013-05-13	"nit"	"Si"	"00:48:13"	107	29024	13.9	0	"Correcte"	1
2013-05-14	"mati"	"Si"	"11:58:35"	57	16167	103.2	0	"Correcte"	1
2013-05-14	"nit"	"Si"	"00:26:55"	86	25981	21.9	0	"Correcte"	1
2013-05-15	"mati"	"Si"	"12:29:59"	89	27787	16.7	0	"Correcte"	1
2013-05-15	"nit"	"Si"	"23:59:48"	58	15807	106.9	0	"Correcte"	1
2013-05-16	"mati"	"Si"	"12:38:08"	97	28346	15.5	0	"Correcte"	1
2013-05-16	"nit"	"Si"	"00:40:21"	99	27423	17.8	0	"Correcte"	1
2013-05-17	"mati"	"Si"	"12:36:03"	95	27764	16.9	0	"Correcte"	1
2013-05-17	"nit"	"Si"	"00:32:24"	91	25320	24.7	0	"Correcte"	1
2013-05-18	"mati"	"Si"	"12:50:17"	109	28509	15.2	0	"Correcte"	1
2013-05-18	"nit"	"Si"	"00:39:21"	98	27002	19	0	"Correcte"	1
2013-05-19	"mati"	"Si"	"12:42:13"	101	28244	15.7	0	"Correcte"	1
2013-05-19	"nit"	"Si"	"23:46:43"	45	13118	163.6	0	"Correcte"	1
2013-05-20	"mati"	"Si"	"12:29:58"	89	25141	25.1	0	"Correcte"	1
2013-05-20	"nit"	"Si"	"00:43:15"	102	28214	15.6	0	"Correcte"	1
2013-05-21	"mati"	"Si"	"12:44:38"	103	29113	13.6	0	"Correcte"	1
2013-05-21	"nit"	"Si"	"00:35:18"	94	27266	18	0	"Correcte"	1
2013-05-22	"mati"	"Si"	"12:47:38"	92	28550	14.8	1	"B5 "	2
2013-05-22	"nit"	"Si"	"00:28:59"	88	25126	25.1	0	"Correcte"	1
2013-05-23	"mati"	"Si"	"12:32:26"	91	28057	16.1	0	"Correcte"	1
2013-05-23	"nit"	"Si"	"00:37:19"	96	26977	19.1	0	"Correcte"	1
2013-05-24	"mati"	"Si"	"12:37:18"	96	28301	15.7	0	"Correcte"	1
2013-05-24	"nit"	"Si"	"00:43:11"	102	28271	15.7	0	"Correcte"	1
2013-05-25	"mati"	"Si"	"12:38:09"	97	27317	18.1	0	"Correcte"	1
2013-05-25	"nit"	"Si"	"00:20:09"	79	23723	31.5	0	"Correcte"	1
2013-05-26	"mati"	"Si"	"12:48:16"	107	27465	17.7	0	"Correcte"	1
2013-05-26	"nit"	"Si"	"00:38:07"	97	26859	19.4	0	"Correcte"	1
2013-05-27	"mati"	"Si"	"12:28:01"	87	25574	23.6	0	"Correcte"	1
2013-05-27	"nit"	"Si"	"00:26:59"	86	24605	27.4	0	"Correcte"	1
2013-05-28	"mati"	"Si"	"12:28:11"	87	26913	19.4	0	"Correcte"	1
2013-05-28	"nit"	"Si"	"00:46:14"	105	29506	13.2	0	"Correcte"	1
2013-05-29	"mati"	"Si"	"12:37:41"	96	28175	16.2	0	"Correcte"	1
2013-05-29	"nit"	"Si"	"00:48:15"	107	26544	20.6	0	"Correcte"	1
2013-05-30	"mati"	"Si"	"12:01:36"	60	18382	73.3	0	"Correcte"	1
2013-05-30	"nit"	"Si"	"00:35:27"	94	27867	16.8	0	"Correcte"	1
2013-05-31	"mati"	"Si"	"12:40:33"	99	28478	15.4	0	"Correcte"	1
2013-05-31	"nit"	"Si"	"00:34:03"	93	27801	17	0	"Correcte"	1
2013-06-01	"mati"	"Si"	"12:43:17"	102	27995	16.5	0	"Correcte"	1
2013-06-01	"nit"	"Si"	"00:18:52"	78	22828	36.5	0	"Correcte"	1
2013-06-02	"mati"	"Si"	"12:46:17"	105	27663	17.4	0	"Correcte"	1
2013-06-02	"nit"	"Si"	"00:30:01"	89	25407	24.5	0	"Correcte"	1
2013-06-03	"mati"	"Si"	"12:32:04"	91	28243	15.8	0	"Correcte"	1
2013-06-03	"nit"	"Si"	"00:35:45"	94	28276	15.8	0	"Correcte"	1
2013-06-04	"mati"	"Si"	"12:46:16"	105	28887	14.5	0	"Correcte"	1
2013-06-04	"nit"	"Si"	"00:51:33"	110	30076	12.1	0	"Correcte"	1
2013-06-05	"mati"	"Si"	"12:32:02"	91	26062	22.2	0	"Correcte"	1
2013-06-05	"nit"	"Si"	"00:43:12"	102	28551	15.4	0	"Correcte"	1
2013-06-06	"mati"	"Si"	"12:37:08"	96	26705	20.3	0	"Correcte"	1
2013-06-06	"nit"	"Si"	"00:41:09"	100	27170	19	0	"Correcte"	1
2013-06-07	"mati"	"Si"	"12:41:01"	99	28614	15.3	0	"Correcte"	1
2013-06-07	"nit"	"Si"	"00:34:03"	93	28090	16.5	0	"Correcte"	1
2013-06-08	"mati"	"Si"	"12:30:20"	89	26129	22.1	0	"Correcte"	1
2013-06-08	"nit"	"Si"	"00:25:12"	84	23034	35.5	0	"Correcte"	1
2013-06-09	"mati"	"Si"	"11:52:30"	51	13362	160	0	"Correcte"	1
2013-06-09	"nit"	"Si"	"00:43:10"	102	27650	17.5	0	"Correcte"	1
2013-06-10	"mati"	"Si"	"12:39:17"	98	28208	16.1	0	"Correcte"	1
2013-06-10	"nit"	"Si"	"00:24:11"	83	23290	34.3	0	"Correcte"	1
2013-06-11	"mati"	"Si"	"12:46:31"	105	28612	15.1	0	"Correcte"	1
2013-06-11	"nit"	"Si"	"23:54:29"	52	15150	125	0	"Correcte"	1
2013-06-12	"mati"	"Si"	"12:21:21"	80	21264	47	0	"Correcte"	1
2013-06-12	"nit"	"Si"	"00:48:21"	94	29290	13.7	1	"B2 "	2
2013-06-13	"mati"	"Si"	"12:38:07"	97	27873	16.9	0	"Correcte"	1
2013-06-13	"nit"	"Si"	"00:34:23"	93	25903	22.9	0	"Correcte"	1
2013-06-14	"mati"	"Si"	"12:25:00"	84	21975	42.1	0	"Correcte"	1
2013-06-14	"nit"	"Si"	"01:13:30"	102	29111	14.2	1	"B10 "	2
2013-06-15	"mati"	"Si"	"12:04:42"	63	16744	97.2	0	"Correcte"	1
2013-06-15	"nit"	"Si"	"00:15:46"	75	18636	72	0	"Correcte"	1
2013-06-16	"mati"	"Si"	"12:45:32"	104	28263	16.2	0	"Correcte"	1
2013-06-16	"nit"	"Si"	"00:33:10"	92	27378	18.6	0	"Correcte"	1
2013-06-17	"mati"	"Si"	"13:12:15"	131	20000	58.3	0	"Correcte"	1
2013-06-17	"nit"	"Si"	"00:19:16"	78	20779	51.6	0	"Correcte"	1
2013-06-18	"mati"	"Si"	"12:31:25"	90	24456	29	0	"Correcte"	1
2013-06-18	"nit"	"Si"	"00:35:03"	94	25789	23.7	0	"Correcte"	1
2013-06-19	"mati"	"Si"	"12:37:42"	96	28363	16.1	0	"Correcte"	1
2013-06-19	"nit"	"Si"	"00:48:46"	107	29174	14.2	0	"Correcte"	1
2013-06-20	"mati"	"Si"	"12:05:38"	64	18220	76.8	0	"Correcte"	1
2013-06-20	"nit"	"Si"	"00:45:14"	104	29110	14.4	0	"Correcte"	1
2013-06-21	"mati"	"Si"	"12:43:11"	102	28740	15.1	0	"Correcte"	1
2013-06-21	"nit"	"Si"	"00:27:22"	86	24851	27.3	0	"Correcte"	1
2013-06-22	"mati"	"Si"	"12:37:27"	96	26907	19.9	0	"Correcte"	1
2013-06-22	"nit"	"Si"	"00:17:03"	76	23523	33.6	0	"Correcte"	1
2013-06-23	"mati"	"Si"	"12:44:29"	103	28383	15.9	0	"Correcte"	1
2013-06-23	"nit"	"Si"	"00:22:20"	81	25433	24.9	0	"Correcte"	1
2013-06-24	"mati"	"Si"	"12:25:56"	85	21910	42.9	0	"Correcte"	1
2013-06-24	"nit"	"Si"	"00:46:35"	105	28215	16.3	0	"Correcte"	1
2013-06-25	"mati"	"Si"	"12:19:52"	79	20973	49.8	0	"Correcte"	1
2013-06-25	"nit"	"Si"	"00:25:57"	85	22960	36.6	0	"Correcte"	1
2013-06-26	"mati"	"Si"	"12:26:57"	86	23030	36.1	0	"Correcte"	1
2013-06-26	"nit"	"Si"	"00:50:47"	108	30249	12.2	1	"B12 "	2
2013-06-27	"mati"	"Si"	"12:36:22"	95	27066	19.5	0	"Correcte"	1
2013-06-27	"nit"	"Si"	"00:40:10"	99	27463	18.3	0	"Correcte"	1
2013-06-28	"mati"	"Si"	"12:41:31"	100	27908	17.1	0	"Correcte"	1
2013-06-28	"nit"	"Si"	"00:18:10"	77	19484	62.9	0	"Correcte"	1
2013-06-29	"mati"	"Si"	"12:21:57"	80	22384	39.8	0	"Correcte"	1
2013-06-29	"nit"	"Si"	"00:43:29"	102	28426	15.8	0	"Correcte"	1
2013-06-30	"mati"	"Si"	"12:13:49"	73	18949	68.6	0	"Correcte"	1
2013-06-30	"nit"	"No"	NA	NA	NA	NA	NA	"NA "	NA
2013-07-01	"mati"	"Si"	"12:36:23"	95	25146	26.1	0	"Correcte"	1
2013-07-01	"nit"	"Si"	"00:22:06"	81	21667	44.7	0	"Correcte"	1
2013-07-02	"mati"	"Si"	"11:50:36"	49	13408	165.1	0	"Correcte"	1
2013-07-02	"nit"	"Si"	"00:22:13"	81	22354	40.2	0	"Correcte"	1
2013-07-03	"mati"	"Si"	"12:27:58"	87	24388	29.5	0	"Correcte"	1
2013-07-03	"nit"	"Si"	"00:37:35"	96	25971	23.1	0	"Correcte"	1
2013-07-04	"mati"	"Si"	"12:41:07"	100	28223	16.5	0	"Correcte"	1
2013-07-04	"nit"	"Si"	"00:20:11"	79	20574	53.4	0	"Correcte"	1
2013-07-05	"mati"	"Si"	"12:40:07"	99	27305	18.9	0	"Correcte"	1
2013-07-05	"nit"	"Si"	"00:39:06"	98	24794	27.7	0	"Correcte"	1
2013-07-06	"mati"	"Si"	"12:11:47"	70	10986	247.3	0	"Correcte"	1
2013-07-06	"nit"	"Si"	"00:44:34"	103	27947	17.2	0	"Correcte"	1
2013-07-07	"mati"	"Si"	"12:25:57"	85	22594	39.3	0	"Correcte"	1
2013-07-07	"nit"	"Si"	"00:49:18"	108	29342	14	0	"Correcte"	1
2013-07-08	"mati"	"Si"	"12:06:03"	64	19899	59.7	0	"Correcte"	1
2013-07-08	"nit"	"Si"	"00:31:04"	90	23350	34.7	0	"Correcte"	1
2013-07-09	"mati"	"Si"	"12:27:59"	87	23988	31.4	0	"Correcte"	1
2013-07-09	"nit"	"Si"	"00:22:52"	82	22447	39.8	0	"Correcte"	1
2013-07-10	"mati"	"Si"	"12:16:51"	76	21747	44.2	0	"Correcte"	1
2013-07-10	"nit"	"Si"	"00:17:06"	76	21730	44.4	0	"Correcte"	1
2013-07-11	"mati"	"Si"	"12:34:26"	93	25260	25.6	0	"Correcte"	1
2013-07-11	"nit"	"Si"	"00:35:17"	94	24890	27.2	0	"Correcte"	1
2013-07-12	"mati"	"Si"	"12:13:51"	73	18557	73.4	0	"Correcte"	1
2013-07-12	"nit"	"Si"	"00:41:09"	100	26705	20.8	0	"Correcte"	1
2013-07-13	"mati"	"Si"	"12:34:01"	93	25406	25.4	0	"Correcte"	1
2013-07-13	"nit"	"Si"	"00:17:04"	75	22611	39	0	"Correcte"	1
2013-07-14	"mati"	"Si"	"12:19:12"	78	21101	49.4	0	"Correcte"	1
2013-07-14	"nit"	"Si"	"00:26:55"	86	24636	28.5	0	"Correcte"	1
2013-07-15	"mati"	"Si"	"12:35:04"	94	26917	20.1	0	"Correcte"	1
2013-07-15	"nit"	"Si"	"00:35:05"	94	26456	21.6	0	"Correcte"	1
2013-07-16	"mati"	"Si"	"11:38:13"	37	11669	198.7	0	"Correcte"	1
2013-07-16	"nit"	"No"	NA	NA	NA	NA	0	"B12 "	1
2013-07-17	"mati"	"Si"	"12:40:54"	99	28779	15.3	0	"Correcte"	1
2013-07-17	"nit"	"Si"	"00:49:14"	108	30372	12	0	"Correcte"	1
2013-07-18	"mati"	"Si"	"12:19:22"	78	20699	52.6	0	"Correcte"	1
2013-07-18	"nit"	"Si"	"00:30:10"	89	24220	30.4	0	"Correcte"	1
2013-07-19	"mati"	"Si"	"12:31:00"	90	23868	32	0	"Correcte"	1
2013-07-19	"nit"	"Si"	"23:51:49"	51	14102	149.4	0	"Correcte"	1
2013-07-20	"mati"	"Si"	"12:40:38"	99	26996	19.9	0	"Correcte"	1
2013-07-20	"nit"	"Si"	"00:00:58"	59	16225	107.4	0	"Correcte"	1
2013-07-21	"mati"	"Si"	"13:00:10"	102	26486	21.5	1	"B11 "	2
2013-07-21	"nit"	"Si"	"00:47:33"	106	28795	15.3	0	"Correcte"	1
2013-07-22	"mati"	"Si"	"12:27:57"	87	23551	33.6	0	"Correcte"	1
2013-07-22	"nit"	"Si"	"00:24:56"	84	22291	40.9	0	"Correcte"	1
2013-07-23	"mati"	"Si"	"12:13:07"	71	19595	62.4	0	"Correcte"	1
2013-07-23	"nit"	"Si"	"00:41:18"	100	25541	24.9	0	"Correcte"	1
2013-07-24	"mati"	"Si"	"13:18:59"	98	26572	21.3	0	"Correcte"	1
2013-07-24	"nit"	"Si"	"00:34:03"	93	24121	31.1	0	"Correcte"	1
2013-07-25	"mati"	"Si"	"12:28:14"	87	22842	38	0	"Correcte"	1
2013-07-25	"nit"	"Si"	"00:18:53"	78	23216	35.6	0	"Correcte"	1
2013-07-26	"mati"	"Si"	"12:30:31"	89	19324	65.5	0	"Correcte"	1
2013-07-26	"nit"	"Si"	"00:38:06"	97	26031	23	0	"Correcte"	1
2013-07-27	"mati"	"Si"	"12:06:43"	65	17638	85.2	0	"Correcte"	1
2013-07-27	"nit"	"Si"	"00:38:06"	97	26881	20.2	0	"Correcte"	1
2013-07-28	"mati"	"Si"	"12:45:12"	104	28086	17	0	"Correcte"	1
2013-07-28	"nit"	"Si"	"23:58:33"	57	17296	90.5	0	"Correcte"	1
2013-07-29	"mati"	"Si"	"12:42:07"	101	27994	17.2	0	"Correcte"	1
2013-07-29	"nit"	"Si"	"00:49:16"	108	29261	14.3	0	"Correcte"	1
2013-07-30	"mati"	"Si"	"12:29:00"	88	23986	31.7	0	"Correcte"	1
2013-07-30	"nit"	"Si"	"00:26:08"	85	21635	45.5	0	"Correcte"	1
2013-07-31	"mati"	"Si"	"12:14:33"	73	22518	39.5	0	"Correcte"	1
2013-07-31	"nit"	"Si"	"00:25:57"	85	22497	39.7	0	"Correcte"	1
2013-08-01	"mati"	"Si"	"12:42:10"	101	27202	19.2	0	"Correcte"	1
2013-08-01	"nit"	"Si"	"00:42:21"	101	28332	16.3	0	"Correcte"	1
2013-08-02	"mati"	"Si"	"12:31:27"	90	24407	29.6	0	"Correcte"	1
2013-08-02	"nit"	"Si"	"00:45:13"	104	28232	16.6	0	"Correcte"	1
2013-08-03	"mati"	"Si"	"12:31:01"	90	25862	23.7	0	"Correcte"	1
2013-08-03	"nit"	"Si"	"01:18:14"	101	28145	16.7	1	"B11 "	2
2013-08-04	"mati"	"Si"	"12:42:08"	101	27572	18.4	0	"Correcte"	1
2013-08-04	"nit"	"Si"	"00:27:55"	87	23964	31.7	0	"Correcte"	1
2013-08-05	"mati"	"Si"	"12:37:07"	96	27843	17.5	0	"Correcte"	1
2013-08-05	"nit"	"Si"	"00:26:56"	86	24129	30.8	0	"Correcte"	1
2013-08-06	"mati"	"Si"	"12:26:51"	85	22105	42.3	0	"Correcte"	1
2013-08-06	"nit"	"Si"	"00:28:58"	88	24719	28.1	0	"Correcte"	1
2013-08-07	"mati"	"Si"	"12:34:15"	93	24234	30.9	0	"Correcte"	1
2013-08-07	"nit"	"Si"	"00:40:23"	99	17891	82.1	0	"Correcte"	1
2013-08-08	"mati"	"Si"	"12:37:16"	96	28485	15.8	0	"Correcte"	1
2013-08-08	"nit"	"Si"	"00:46:12"	105	28861	15	0	"Correcte"	1
2013-08-09	"mati"	"Si"	"12:24:07"	83	21652	45.2	0	"Correcte"	1
2013-08-09	"nit"	"Si"	"00:09:43"	68	17548	87.3	0	"Correcte"	1
2013-08-10	"mati"	"Si"	"12:16:25"	74	19922	59.2	0	"Correcte"	1
2013-08-10	"nit"	"Si"	"00:33:04"	92	25057	26.6	0	"Correcte"	1
2013-08-11	"mati"	"Si"	"12:15:30"	59	16273	106.8	1	"B10 "	2
2013-08-11	"nit"	"Si"	"00:38:06"	97	25568	24.7	0	"Correcte"	1
2013-08-12	"mati"	"Si"	"12:23:55"	83	24014	31.2	0	"Correcte"	1
2013-08-12	"nit"	"Si"	"00:08:01"	66	18852	69.8	0	"Correcte"	1
2013-08-13	"mati"	"Si"	"11:45:22"	44	11676	218.1	0	"Correcte"	1
2013-08-13	"nit"	"Si"	"00:16:48"	76	19563	62.5	0	"Correcte"	1
2013-08-14	"mati"	"Si"	"12:43:27"	102	26445	21.6	0	"Correcte"	1
2013-08-14	"nit"	"Si"	"00:30:59"	90	25458	25.1	0	"Correcte"	1
2013-08-15	"mati"	"Si"	"12:25:53"	85	21706	44.8	0	"Correcte"	1
2013-08-15	"nit"	"Si"	"00:25:58"	85	22501	39.6	0	"Correcte"	1
2013-08-16	"mati"	"Si"	"12:41:40"	100	28076	16.8	0	"Correcte"	1
2013-08-16	"nit"	"Si"	"00:17:09"	76	20335	55.6	0	"Correcte"	1
2013-08-17	"mati"	"Si"	"12:22:53"	82	21429	46.8	0	"Correcte"	1
2013-08-17	"nit"	"Si"	"23:47:40"	46	12502	191.6	0	"Correcte"	1
2013-08-18	"mati"	"Si"	"12:24:56"	84	21848	43.6	0	"Correcte"	1
2013-08-18	"nit"	"Si"	"00:27:58"	87	24000	31.2	0	"Correcte"	1
2013-08-19	"mati"	"No"	NA	NA	NA	NA	0	"B11 "	1
2013-08-19	"nit"	"Si"	"00:51:28"	110	29421	13.7	0	"Correcte"	1
2013-08-20	"mati"	"Si"	"12:39:07"	98	27514	18.3	0	"Correcte"	1
2013-08-20	"nit"	"Si"	"00:45:33"	104	29283	14	0	"Correcte"	1
2013-08-21	"mati"	"Si"	"12:40:21"	99	27711	17.7	0	"Correcte"	1
2013-08-21	"nit"	"Si"	"00:38:05"	97	25964	23	0	"Correcte"	1
2013-08-22	"mati"	"Si"	"12:33:01"	92	27698	17.7	0	"Correcte"	1
2013-08-22	"nit"	"Si"	"00:45:14"	104	29461	13.7	0	"Correcte"	1
2013-08-23	"mati"	"Si"	"12:40:43"	99	27685	17.8	0	"Correcte"	1
2013-08-23	"nit"	"Si"	"00:17:29"	76	21998	42.5	0	"Correcte"	1
2013-08-24	"mati"	"Si"	"12:42:08"	101	28197	16.4	0	"Correcte"	1
2013-08-24	"nit"	"Si"	"00:24:07"	83	22841	37.2	0	"Correcte"	1
2013-08-25	"mati"	"Si"	"12:38:42"	97	27883	17.3	0	"Correcte"	1
2013-08-25	"nit"	"Si"	"01:09:11"	95	26385	21.5	1	"B2 "	2
2013-08-26	"mati"	"Si"	"12:30:02"	89	24276	29.9	0	"Correcte"	1
2013-08-26	"nit"	"Si"	"00:18:08"	77	21133	48.6	0	"Correcte"	1
2013-08-27	"mati"	"Si"	"14:16:46"	195	27100	19.3	0	"Correcte"	1
2013-08-27	"nit"	"Si"	"00:36:05"	95	24437	29	0	"Correcte"	1
2013-08-28	"mati"	"Si"	"12:42:34"	101	27458	18.3	0	"Correcte"	1
2013-08-28	"nit"	"Si"	"00:49:14"	108	29518	13.4	0	"Correcte"	1
2013-08-29	"mati"	"Si"	"12:23:33"	82	22985	36.5	0	"Correcte"	1
2013-08-29	"nit"	"Si"	"00:43:11"	102	28188	16.4	0	"Correcte"	1
2013-08-30	"mati"	"Si"	"12:37:18"	96	26505	21.3	0	"Correcte"	1
2013-08-30	"nit"	"Si"	"00:29:18"	88	23156	35.4	0	"Correcte"	1
2013-08-31	"mati"	"Si"	"12:12:42"	70	17612	84.6	0	"Correcte"	1
2013-08-31	"nit"	"Si"	"00:01:38"	60	15657	115.3	0	"Correcte"	1
2013-09-01	"mati"	"Si"	"12:04:41"	63	16687	97.6	0	"Correcte"	1
2013-09-01	"nit"	"Si"	"00:19:04"	78	20691	51.8	0	"Correcte"	1
2013-09-02	"mati"	"Si"	"12:13:47"	73	19601	61.8	0	"Correcte"	1
2013-09-02	"nit"	"Si"	"00:06:53"	65	16781	97	0	"Correcte"	1
2013-09-03	"mati"	"Si"	"12:09:43"	68	18331	75.6	0	"Correcte"	1
2013-09-03	"nit"	"Si"	"00:45:22"	104	29453	13.6	0	"Correcte"	1
2013-09-04	"mati"	"Si"	"12:42:26"	101	28089	16.6	0	"Correcte"	1
2013-09-04	"nit"	"Si"	"00:39:07"	98	26251	21.9	0	"Correcte"	1
2013-09-05	"mati"	"Si"	"12:33:04"	92	25423	24.7	0	"Correcte"	1
2013-09-05	"nit"	"Si"	"00:34:03"	93	25702	23.6	0	"Correcte"	1
2013-09-06	"mati"	"Si"	"12:33:13"	92	24719	27.5	0	"Correcte"	1
2013-09-06	"nit"	"Si"	"00:35:05"	94	25947	22.8	0	"Correcte"	1
2013-09-07	"mati"	"Si"	"12:39:11"	98	26678	20.5	0	"Correcte"	1
2013-09-07	"nit"	"Si"	"00:46:24"	105	28520	15.5	0	"Correcte"	1
2013-09-08	"mati"	"Si"	"12:45:10"	104	29848	12.7	0	"Correcte"	1
2013-09-08	"nit"	"Si"	"00:21:52"	81	25588	24.2	0	"Correcte"	1
2013-09-09	"mati"	"Si"	"12:37:08"	96	24610	28.2	0	"Correcte"	1
2013-09-09	"nit"	"Si"	"00:17:51"	77	20965	49.5	0	"Correcte"	1
2013-09-10	"mati"	"Si"	"13:01:19"	84	21101	48.2	1	"B6 "	2
2013-09-10	"nit"	"Si"	"00:28:58"	88	23289	34.1	0	"Correcte"	1
2013-09-11	"mati"	"Si"	"12:23:55"	83	21066	48.3	0	"Correcte"	1
2013-09-11	"nit"	"Si"	"00:36:06"	95	26318	21.2	0	"Correcte"	1
2013-09-12	"mati"	"Si"	"12:41:26"	100	27747	17.1	0	"Correcte"	1
2013-09-12	"nit"	"Si"	"00:12:46"	71	20236	55	0	"Correcte"	1
2013-09-13	"mati"	"Si"	"12:36:45"	95	24161	29.8	0	"Correcte"	1
2013-09-13	"nit"	"Si"	"00:40:07"	99	28799	14.7	0	"Correcte"	1
2013-09-14	"mati"	"Si"	"12:32:35"	91	25167	25.6	0	"Correcte"	1
2013-09-14	"nit"	"Si"	"00:18:07"	77	20375	53.9	0	"Correcte"	1
2013-09-15	"mati"	"Si"	"12:46:13"	105	29793	12.5	0	"Correcte"	1
2013-09-15	"nit"	"Si"	"00:40:11"	99	29594	12.9	0	"Correcte"	1
2013-09-16	"mati"	"Si"	"12:32:33"	91	28078	16.1	0	"Correcte"	1
2013-09-16	"nit"	"Si"	"00:39:05"	98	26713	19.9	0	"Correcte"	1
2013-09-17	"mati"	"Si"	"12:22:58"	82	21886	41.9	0	"Correcte"	1
2013-09-17	"nit"	"Si"	"00:17:09"	76	21194	46.7	0	"Correcte"	1
2013-09-18	"mati"	"Si"	"12:36:23"	95	27110	18.8	0	"Correcte"	1
2013-09-18	"nit"	"Si"	"00:44:22"	103	28913	14.4	0	"Correcte"	1
2013-09-19	"mati"	"Si"	"12:37:36"	96	28165	16.2	0	"Correcte"	1
2013-09-19	"nit"	"Si"	"00:46:12"	105	28775	14.8	0	"Correcte"	1
2013-09-20	"mati"	"Si"	"12:34:26"	93	25049	26	0	"Correcte"	1
2013-09-20	"nit"	"Si"	"00:34:04"	93	25841	23	0	"Correcte"	1
2013-09-21	"mati"	"Si"	"12:33:54"	92	25946	22.7	0	"Correcte"	1
2013-09-21	"nit"	"Si"	"00:28:59"	88	21896	42.4	0	"Correcte"	1
2013-09-22	"mati"	"Si"	"12:35:32"	94	25917	22.6	0	"Correcte"	1
2013-09-22	"nit"	"Si"	"00:42:28"	101	28861	14.3	0	"Correcte"	1
2013-09-23	"mati"	"Si"	"12:21:54"	81	21138	47.3	0	"Correcte"	1
2013-09-23	"nit"	"Si"	"00:46:31"	105	28501	15	0	"Correcte"	1
2013-09-24	"mati"	"Si"	"12:44:13"	103	28289	15.4	0	"Correcte"	1
2013-09-24	"nit"	"Si"	"00:41:08"	100	28904	14	0	"Correcte"	1
2013-09-25	"mati"	"Si"	"12:06:44"	65	16021	106.9	0	"Correcte"	1
2013-09-25	"nit"	"Si"	"00:45:43"	104	29974	12	0	"Correcte"	1
2013-09-26	"mati"	"Si"	"12:43:33"	102	27876	16.5	0	"Correcte"	1
2013-09-26	"nit"	"Si"	"00:49:27"	108	27992	16.2	0	"Correcte"	1
2013-09-27	"mati"	"Si"	"12:42:10"	101	28011	16.2	0	"Correcte"	1
2013-09-27	"nit"	"Si"	"00:27:58"	87	23729	31.3	0	"Correcte"	1
2013-09-28	"mati"	"Si"	"12:41:47"	100	27559	17.3	0	"Correcte"	1
2013-09-28	"nit"	"Si"	"00:43:14"	102	27825	16.6	0	"Correcte"	1
2013-09-29	"mati"	"Si"	"12:32:19"	91	24956	25.7	0	"Correcte"	1
2013-09-29	"nit"	"Si"	"00:33:03"	92	24126	29.3	0	"Correcte"	1
2013-09-30	"mati"	"Si"	"12:45:11"	104	29129	13.7	0	"Correcte"	1
2013-09-30	"nit"	"Si"	"00:31:00"	90	24670	26.9	0	"Correcte"	1
2013-10-01	"mati"	"Si"	"12:41:05"	100	28348	15.4	0	"Correcte"	1
2013-10-01	"nit"	"Si"	"00:52:17"	111	27485	17.5	0	"Correcte"	1
2013-10-02	"mati"	"Si"	"12:30:58"	90	25004	25.6	0	"Correcte"	1
2013-10-02	"nit"	"Si"	"00:35:16"	94	24357	28.3	0	"Correcte"	1
2013-10-03	"mati"	"Si"	"12:54:44"	113	30597	11	0	"Correcte"	1
2013-10-03	"nit"	"Si"	"00:33:14"	92	22889	35.5	0	"Correcte"	1
2013-10-04	"mati"	"Si"	"13:04:03"	122	30565	11	0	"Correcte"	1
2013-10-04	"nit"	"Si"	"00:42:08"	101	25840	22.4	0	"Correcte"	1
2013-10-05	"mati"	"Si"	"13:02:27"	121	29908	12	0	"Correcte"	1
2013-10-05	"nit"	"Si"	"00:33:06"	92	22114	40.2	0	"Correcte"	1
